"Somaris_10_(SomX)_ICS_VB10A_modified/CT.Common/DicomUtilities/Private_Common.DicomUtilities.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/CT.Common/DicomUtilities/TraceAndTestImpact.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/CT.Common/DicomUtilities/CT.Common.DicomUtilities.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/CT.Common/DicomUtilities/Local.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/Contract/FileLockInfoProvider.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","• Siemens Healthcare GmbH (2022-2022)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/H.Common.Helper.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/ExtensionMethods/ProcessExtensionMethods.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/Impl/NativeMethods.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","• Siemens Healthcare GmbH Siemens Medical Solutions USA Inc., (2019-2019)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/Impl/Properties/Resources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/Impl/H.Common.Helper.Impl.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Helper/Local.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Messaging/TestSettings.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Messaging/H.Common.Messaging.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Messaging/BE/Properties/LoggingResources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Messaging/Private_MessagingService.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/private_InterprocessCommunication.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UserControls/Local.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Threading/H.Common.Threading.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Threading/TraceAndTestImpact.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Threading/Local.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/UserControls/Approval/Resources1.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/UserControls/ScreenItemControl.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/UserControls/Shutdown/Resources1.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/UserControls/Shutdown/ShutdownDialog.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/ResourceManagement/MemoryManagement/EnumExtender.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","• Siemens Healthcare GmbH (2017-2017)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/RuntimeInterop/WrapperWin32.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/Properties/ResourceManagementLogging.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/Themes/StyleTemplates.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Core/Themes/Styles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/App/Standalone.sdk/H.Common.App.Standalone.sdk.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/CustomerSupport/H.Common.CustomerSupport.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/ErrorEscalation/Contract/Properties/Resource.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/ErrorEscalation/Shutdown/H.Common.ErrorEscalation.Shutdown.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/ErrorEscalation/H.Common.ErrorEscalation.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/AppContainer/Contract/H.Common.AppContainer.Contract.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/Private_ExceptionProcessing.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/ExceptionProcessing.RestrictedShellCommand.Extensions/H.Common.Diagnostics.ExceptionProcessing.RestrictedShellCommand.Extensions.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/ExceptionProcessing.RestrictedShellCommand.Extensions/Properties/Resource.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/H.Common.Diagnostics.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/ExceptionHandler/LogResources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/ExceptionHandler/Visualization/ExceptionWindowResources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/Logging.sdk/Documentation/MultiProcessInstrumentation.plantuml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/Logging.sdk/Documentation/ComponentsOfTestSetup.plantuml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Diagnostics/Logging/Config/LoggerConfigCollection.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/TraceAndTestImpact.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/H.Common.UIToolkit.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Converters/EnumToBoolConverter.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","• Siemens Healthcare GmbH (2019-2019)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Physio/PhysioCurve/PhysioScanRepeatIndicationControl.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Properties/Resources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Controls/DecisionTreeStrategyMultiSelectComboBox.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Controls/MultiSelectComboBox.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Controls/MultiSelectComboBox.xaml.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/TimelineStyles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/ProtocolParameterStyles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/Icons.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/TaskflowControlStyles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/Styles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/PatientModelStyles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/FE/Themes/Generic/SimpleStyles.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/UIToolkit/Local.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/Service/H.Common.Communication.Service.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/H.Common.Communication.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/Service.SDK.Workbench/ProcessViewView.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/Service.SDK.Workbench/H.Common.Communication.Service.SDK.Workbench.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/Service.SDK.Workbench/ThreadViewViewModel.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/Service.SDK.Workbench/ThreadViewView.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/Service.SDK.Workbench/InputDialog.xaml","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Communication/TestSettings1.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Nls/H.Common.Nls.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Serialization/H.Common.Serialization.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Serialization/Impl/H.Common.Serialization.Impl.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/DataTypes/Contract/Properties/Resources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/DataTypes/Contract/H.Common.DataTypes.Contract.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/DataTypes/TraceAndTestImpact.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/DataTypes/Local.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Licensing.Unmanaged/VersionInfo.rc","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Licensing.Unmanaged/H.Common.Configuration.Licensing.Unmanaged.vcxproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Provider/H.Common.Configuration.Provider.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Conversion/App.config","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Module/Properties/Resources.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Private_H.Common.Configuration_Migrator.sln","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Licensing/H.Common.Configuration.Licensing.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Configuration/Licensing/Properties/Resource.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/Contract/FilesystemPath.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","• Siemens Healthcare GmbH Siemens Medical Solutions USA Inc., (2015-2015)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/Contract/Partition.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","• Siemens Healthcare GmbH Siemens Medical Solutions USA Inc., (2015-2015)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/ICS/H.Common.Infrastructure.ICS.csproj","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","FILE","Siemens Healthineers Proprietary License","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/ICS/Partitioning.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","• Siemens Healthcare GmbH Siemens Medical Solutions USA Inc., (2015-2015)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/ICS/LocalFolders.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","• Siemens Healthcare GmbH Siemens Medical Solutions USA Inc., (2015-2015)","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/TraceAndTestImpact.testsettings","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
"Somaris_10_(SomX)_ICS_VB10A_modified/H.Common/Infrastructure/WorkflowManager/Properties/Resource.Designer.cs","SHS Proprietary","NA","Siemens Healthineers Proprietary License SHS_Proprietary","","","","Uncategorized","Yes","Marked as Identified"
